Position
1.192859649813638470e+02
1.192247597178837566e+02
1.191607758118130533e+02
1.190948736222269986e+02
1.190262986482159846e+02
1.189553124205642405e+02
1.188812674403331613e+02
1.188051704888234639e+02
1.187274139912078255e+02
1.186469384716082658e+02
1.185644783563317475e+02
1.184795982770013438e+02
1.183927760804916005e+02
1.182929374316102411e+02
1.182005267340605315e+02
1.181061635438394575e+02
1.180099787364253956e+02
1.179125232972159552e+02
1.178124824154474908e+02
1.177105937959596389e+02
1.176058747743097115e+02
1.174975963479418084e+02
1.173900521279673086e+02
1.172807921717558060e+02
1.171692410545594356e+02
1.170560760638398108e+02
1.169417981425055473e+02
1.168274704385845837e+02
1.167088026246859158e+02
1.165907216117800544e+02
1.164697755112676987e+02
1.163450861304441162e+02
1.162209494328226498e+02
1.160904036386028508e+02
1.159587423963338040e+02
1.158257567425530681e+02
1.156906779065980970e+02
1.155546510290564441e+02
1.154160356999537669e+02
1.152732591344417017e+02
1.151313308636003399e+02
1.149891304929373916e+02
1.148485169182084462e+02
1.147065514496383116e+02
1.145627783345985051e+02
1.144167288618359777e+02
1.142736495410199353e+02
1.141298273078165266e+02
1.139789461747469090e+02
1.138264717133551187e+02
1.136747646249184811e+02
1.135240697500057934e+02
1.133691975496328865e+02
1.132124067517124502e+02
1.130553294131630366e+02
1.128961658461545312e+02
1.127359696496831845e+02
1.125765480701317642e+02
1.124159509597881765e+02
1.122576023005269974e+02
1.120951395274453972e+02
1.119344184948769652e+02
1.117747835865568788e+02
1.116114366604544443e+02
1.114460966279015395e+02
1.112837569562604614e+02
1.111226563778807161e+02
1.109612452407360337e+02
1.108010562203134981e+02
1.106343422466586617e+02
1.104690252509158910e+02
1.103056819359284049e+02
1.101426493828005562e+02
1.099809540820839260e+02
1.098141024238173173e+02
1.096462874945731869e+02
1.094826234342926057e+02
1.093207900635375012e+02
1.091561617509032232e+02
1.089898289603238055e+02
1.088240785740441083e+02
1.086583018497233724e+02
1.084951212016733990e+02
1.083301458395613679e+02
1.081684200124954600e+02
1.080174829696801595e+02
1.078542454836285174e+02
1.076907977272552159e+02
1.075279410259953750e+02
1.073669618439710831e+02
1.072072275059483530e+02
1.070495677169914757e+02
1.068956804199973618e+02
1.067445882048178589e+02
1.065896245179915809e+02
1.064334687812355327e+02
1.062809868973203322e+02
1.061266153559189007e+02
1.059731303273546672e+02
1.058216076883315253e+02
1.056707199867203997e+02
1.055254534861980460e+02
1.053796044113291828e+02
1.052357978496829247e+02
1.050892453919811658e+02
1.049444111082396773e+02
1.048007701695056824e+02
1.046579286366281991e+02
1.045165763460423562e+02
1.043795661740067828e+02
1.042424006532745864e+02
1.041065923351747244e+02
1.039746840256247253e+02
1.038460285168085591e+02
1.037173882609765059e+02
1.035900108642308339e+02
1.034665974736151952e+02
1.033413750752394122e+02
1.032193728084060069e+02
1.031015616583577525e+02
1.029854557021207739e+02
1.028707724639837124e+02
1.027606328888737153e+02
1.026497259117471827e+02
1.025419828615394238e+02
1.024325278947292617e+02
1.023247396237719613e+02
1.022216410667981705e+02
1.021211700913368929e+02
1.020223833715786697e+02
1.019256451552545713e+02
1.018293565418597240e+02
1.017345964083931591e+02
1.016436973947596130e+02
1.015527613279663939e+02
1.014673286792025380e+02
1.013827402595300100e+02
1.013006988385622691e+02
1.012207199480727695e+02
1.011417766901687116e+02
1.010667294140339010e+02
1.009925865248543460e+02
1.009209454211923287e+02
1.008535599211244147e+02
1.007876077783758717e+02
1.007242205678897449e+02
1.006631711003644085e+02
1.006051716612049631e+02
1.005492874145955398e+02
1.004964529255462367e+02
1.004458790094523977e+02
1.003980062216574254e+02
1.003525675081099848e+02
1.003098882894402379e+02
1.002704551219541287e+02
1.002344132367877734e+02
1.001996717275419968e+02
1.001681837052837665e+02
1.001400968281963770e+02
1.001148954460589948e+02
1.000916660565189034e+02
1.000707937755021533e+02
1.000527933824533875e+02
1.000371014629650404e+02
1.000243812608853062e+02
1.000144094184818329e+02
1.000070677068181197e+02
1.000022905954439523e+02
1.000001411027121492e+02
1.000005844443739704e+02
1.000037185525480510e+02
1.000096212330724086e+02
1.000183373341666879e+02
1.000295754093339582e+02
1.000433689372370338e+02
1.000591646119877396e+02
1.000775012051320516e+02
1.000986498661110033e+02
1.001223038232032252e+02
1.001487296961515483e+02
1.001790506219800250e+02
1.002119552953227526e+02
1.002477025790445424e+02
1.002856730842233617e+02
1.003267714518149347e+02
1.003705901483512548e+02
1.004162770242839144e+02
1.004641288216474209e+02
1.005161598432493548e+02
1.005701932829018261e+02
1.006255705917966310e+02
1.006845022314615790e+02
1.007465514857305351e+02
1.008112724432771046e+02
1.008783184749718060e+02
1.009468351536902020e+02
1.010185406658828811e+02
1.010930244295341112e+02
1.011700188537902818e+02
1.012495889362163979e+02
1.013317192365625914e+02
1.014150912634323163e+02
1.015017010675596367e+02
1.015894562588787551e+02
1.016781716189426277e+02
1.017666580608872380e+02
1.018594713918666770e+02
1.019563871192652869e+02
1.020563271108816394e+02
1.021592367437902169e+02
1.022621199078167393e+02
1.023656441399692909e+02
1.024712566176429505e+02
1.025782498420572466e+02
1.026858856627134458e+02
1.027973681400003443e+02
1.029124502137737522e+02
1.030305995073037053e+02
1.031514553075155902e+02
1.032747084588811219e+02
1.033971418452451445e+02
1.035211891919314837e+02
1.036500266980031313e+02
1.037785978502032833e+02
1.039102213445007976e+02
1.040440008665608502e+02
1.041767760691635658e+02
1.043089353099593097e+02
1.044424468980987797e+02
1.045781678017816887e+02
1.047152267012819635e+02
1.048546405260497636e+02
1.049967431895191510e+02
1.051394864932818649e+02
1.052833403623456974e+02
1.054269552635523155e+02
1.055713188831393836e+02
1.057220468634624808e+02
1.058714579155887634e+02
1.060216447986845054e+02
1.061722301136539670e+02
1.063237474681641856e+02
1.064764573793423494e+02
1.066320521329371900e+02
1.067836355540467679e+02
1.069402576500759210e+02
1.070996390551544408e+02
1.072581434684280879e+02
1.074191735197221789e+02
1.075770372532069530e+02
1.077372348245803835e+02
1.078997516048840026e+02
1.080610431768405988e+02
1.082182996879629115e+02
1.083747473266760011e+02
1.085336762236741066e+02
1.086916924641303694e+02
1.088478186108424950e+02
1.090103474615201833e+02
1.091677007701567561e+02
1.093276742082030211e+02
1.094880241484534054e+02
1.096491469522677136e+02
1.098089531180275031e+02
1.099718730612337794e+02
1.101353576866595461e+02
1.103002226324984036e+02
1.104617796586786511e+02
1.106224893539473442e+02
1.107841518939210772e+02
1.109476217353776946e+02
1.111089844037278453e+02
1.112743404381055541e+02
1.114340149547614516e+02
1.115966148631927837e+02
1.117553584199971937e+02
1.119195131765688700e+02
1.120786138216335956e+02
1.122382059530051919e+02
1.123983170877439335e+02
1.125566807284134683e+02
1.127145400261717896e+02
1.128729838726705594e+02
1.130305654635629224e+02
1.131866581525035258e+02
1.133449211182614960e+02
1.134980673110596143e+02
1.136538236687097623e+02
1.138040310309518617e+02
1.139523993613982498e+02
1.141000742588578589e+02
1.142484314845296467e+02
1.143945287080289717e+02
1.145402280045951500e+02
1.146858427780787366e+02
1.148295054069338050e+02
1.149698752653207805e+02
1.151083666832457908e+02
1.152491409463702468e+02
1.153867495794484626e+02
1.155244818658227075e+02
1.156630705616634884e+02
1.157959336924541560e+02
1.159269068504324451e+02
1.160565743160585441e+02
1.161851592089453078e+02
1.163125385871170181e+02
1.164462073154820985e+02
1.165737557692604867e+02
1.166994347309162379e+02
1.168233451188898187e+02
1.169453987389208294e+02
1.170647072410047258e+02
1.171799163541799231e+02
1.172953103644270385e+02
1.174087727943415871e+02
1.175194601039358844e+02
1.176283692413325070e+02
1.177354540909068135e+02
1.178401253907083657e+02
1.179399442026698637e+02
1.180381410740208565e+02
1.181359322460864547e+02
1.182318571800994391e+02
1.183226722337846866e+02
1.184114253002063606e+02
1.184977367271330877e+02
1.185815758717368169e+02
1.186630804304241877e+02
1.187449133856008245e+02
1.188227452281395244e+02
1.188979730890291080e+02
1.189721955888939533e+02
1.190444570205593493e+02
1.191143737607735886e+02
1.191805525844889360e+02
1.192435771913610409e+02
1.193040634294989815e+02
1.193626419367205358e+02
1.194183510966491326e+02
1.194727797285475077e+02
1.195247536409577407e+02
1.195744764553469537e+02
1.196205202776596224e+02
1.196634609795784172e+02
1.197042005607424642e+02
1.197420866200752840e+02
1.197775057297084089e+02
1.198105989419925379e+02
1.198406280304866414e+02
1.198680848025879442e+02
1.198925646002349765e+02
1.199146798373851652e+02
1.199344388638106693e+02
1.199520757605991577e+02
1.199670258630248725e+02
1.199792036448967139e+02
1.199886068840679059e+02
1.199951700326803774e+02
1.199989644765572905e+02
1.199999843024292261e+02
1.199982953790327684e+02
1.199933298450466452e+02
1.199858372790298517e+02
1.199755402683249343e+02
1.199628905434367141e+02
1.199473654521524821e+02
1.199287874609171070e+02
1.199075389528551909e+02
1.198836089263775762e+02
1.198565122284457232e+02
1.198270940797216753e+02
1.197947832249389819e+02
1.197601986438338884e+02
1.197224865073226709e+02
1.196820411888389515e+02
1.196397971091604404e+02
1.195937927386044777e+02
1.195467006016236411e+02
1.194953015417131894e+02
1.194415219848771130e+02
1.193854383804071233e+02
1.193265002738624929e+02
1.192649665042439722e+02
1.192013511446249510e+02
1.191343432733262375e+02
1.190667066536281311e+02
1.189955389940248836e+02
1.189230888123743739e+02
1.188506430436231938e+02
1.187738003024315105e+02
1.186952185869666607e+02
1.186117259457534061e+02
1.185253322728740670e+02
1.184394865495483913e+02
1.183521200807810771e+02
1.182606787287380854e+02
1.181668293761144923e+02
1.180706024912270635e+02
1.179724831654574189e+02
1.178715290690932136e+02
1.177673545314123373e+02
1.176627874404876479e+02
1.175560854257298047e+02
1.174471716623713036e+02
1.173344189972369236e+02
1.172201771782680453e+02
1.171041618507121171e+02
1.169874091600359804e+02
1.168683686030507829e+02
1.167459083516562686e+02
1.166219017986184667e+02
1.164965511435250107e+02
1.163686604276784635e+02
1.162410506039567082e+02
1.161093063109649250e+02
1.159783508637151073e+02
1.158474450662097155e+02
1.157131741100174906e+02
1.155767967221029267e+02
1.154418909888077280e+02
1.153010571789461380e+02
1.151604239853883342e+02
1.150181680291885016e+02
1.148750699816554999e+02
1.147325743957572826e+02
1.145927794888670945e+02
1.144516579251144890e+02
1.143057743859353792e+02
1.141612527509900019e+02
1.140159410715288146e+02
1.138691470558637064e+02
1.137198446533784306e+02
1.135691089861056611e+02
1.134169623011610781e+02
1.132640648012705356e+02
1.131119598618481490e+02
1.129573534768887129e+02
1.128022388307545469e+02
1.126481975911663085e+02
1.124905557059985028e+02
1.123336641333525705e+02
1.121760105794913756e+02
1.120176815735191127e+02
1.118592179839262286e+02
1.117010575964509087e+02
1.115421587870793587e+02
1.113838630148492967e+02
1.112214424299751130e+02
1.110566532736072247e+02
1.108897829169320062e+02
1.107228775763612560e+02
1.105574387506861598e+02
1.103899546658333861e+02
1.102254431180714391e+02
1.100589230968365086e+02
1.098908678222586985e+02
1.097257304698250948e+02
1.095637449319487615e+02
1.094022239204281988e+02
1.092399809851502823e+02
1.090778972682404344e+02
1.089156643756831073e+02
1.087497037644553615e+02
1.085855188780157050e+02
1.084250062089653710e+02
1.082646725518374780e+02
1.081048122682871053e+02
1.079458955652005727e+02
1.077886026697711372e+02
1.076319994052385027e+02
1.074764757669700970e+02
1.073219968109401208e+02
1.071684073059586240e+02
1.070143596670466053e+02
1.068627217356556116e+02
1.067122759293799277e+02
1.065626458373731253e+02
1.064114363971339401e+02
1.062638085175134108e+02
1.061161409224641119e+02
1.059692501885547244e+02
1.058219479387552155e+02
1.056758520757959161e+02
1.055308800800474103e+02
1.053870059877349092e+02
1.052442215255169060e+02
1.051024075724478166e+02
1.049620252894645631e+02
1.048223562543813614e+02
1.046839979791868558e+02
1.045483951670415195e+02
1.044137914823678273e+02
1.042803016413173651e+02
1.041484409287644581e+02
1.040174229827568979e+02
1.038892184545592698e+02
1.037617120950587122e+02
1.036360251901005540e+02
1.035122313989100604e+02
1.033900367965189560e+02
1.032693598883137582e+02
1.031506344806064845e+02
1.030336102537178107e+02
1.029185166982609871e+02
1.028052081761428411e+02
1.026932185562084499e+02
1.025840275332942468e+02
1.024769404574651475e+02
1.023705770108044106e+02
1.022672997877429566e+02
1.021658891152189028e+02
1.020664568697192749e+02
1.019691099172031841e+02
1.018741330523220654e+02
1.017814541719117187e+02
1.016900474552663241e+02
1.016011319815473399e+02
1.015134103992399730e+02
1.014288981578515916e+02
1.013460420328647160e+02
1.012659450210515502e+02
1.011884552323064952e+02
1.011128024208034759e+02
1.010397481189485944e+02
1.009690153119392733e+02
1.009008117026220930e+02
1.008349559337217443e+02
1.007715501950238774e+02
1.007102341784661803e+02
1.006510818289109750e+02
1.005943439139986140e+02
1.005403914525700344e+02
1.004881644740191717e+02
1.004398901671920896e+02
1.003937212203177864e+02
1.003504345297273801e+02
1.003098253860773923e+02
1.002718576800300241e+02
1.002352026114068622e+02
1.002012744149197658e+02
1.001692836550993775e+02
1.001404618814096494e+02
1.001141110670813958e+02
1.000903087542936305e+02
1.000699783375389273e+02
1.000522343767605093e+02
1.000371724039211330e+02
1.000246889558423362e+02
1.000145693531418232e+02
1.000071794162384151e+02
1.000023477607194593e+02
1.000001419954098196e+02
1.000005935491612945e+02
1.000037417909726116e+02
1.000094631633258189e+02
1.000179039414883562e+02
1.000291006990520941e+02
1.000429479650777012e+02
1.000597400522695040e+02
1.000793519159566927e+02
1.001013394515300803e+02
1.001260603534102245e+02
1.001534400521319128e+02
1.001828805173801697e+02
1.002149384176533857e+02
1.002500740345063264e+02
1.002879556351014969e+02
1.003274357118731643e+02
1.003711083006220832e+02
1.004165200035197074e+02
1.004638627204355146e+02
1.005145638911305923e+02
1.005689264875536821e+02
1.006241132387832096e+02
1.006825317737755370e+02
1.007427203412888588e+02
1.008049152314634824e+02
1.008695433034843489e+02
1.009372937205156404e+02
1.010077221884446885e+02
1.010800917641105201e+02
1.011553749330677334e+02
1.012347177017746560e+02
1.013129866697643138e+02
1.013956021966869088e+02
1.014800952266294587e+02
1.015679369313293279e+02
1.016548329271665096e+02
1.017468339294923965e+02
1.018407748542637989e+02
1.019350427833198580e+02
1.020351336470992436e+02
1.021359160646361062e+02
1.022391030749541727e+02
1.023438463063553314e+02
1.024527329756365503e+02
1.025615865878400399e+02
1.026739283372780704e+02
1.027881341134392699e+02
1.029049657870769039e+02
1.030191522832747921e+02
1.031383564874914782e+02
1.032587441170503837e+02
1.033826411580918290e+02
1.035045991637879865e+02
1.036302193463641572e+02
1.037598343113360784e+02
1.038880920116544502e+02
1.040172885415355779e+02
1.041499740884283653e+02
1.042839640187016244e+02
1.044186630420365560e+02
1.045517964423230666e+02
1.046851095138483316e+02
1.048225561850672989e+02
1.049601102498672134e+02
1.051021280765461512e+02
1.052455077255649485e+02
1.053904115258010563e+02
1.055344290240154805e+02
1.056793183791364044e+02
1.058251111870632286e+02
1.059708350623646425e+02
1.061164280534026574e+02
1.062633527515233851e+02
1.064131227435597538e+02
1.065673166659074695e+02
1.067225461370844215e+02
1.068771285325953215e+02
1.070331889244617543e+02
1.071909658409504971e+02
1.073465475461700578e+02
1.075077352620668449e+02
1.076675915320770400e+02
1.078280133927319611e+02
1.079864092078897215e+02
1.081445708487627257e+02
1.083028101668600556e+02
1.084586967208168033e+02
1.086192170358837075e+02
1.087767377333929772e+02
1.089348501964828984e+02
1.090918748936459650e+02
1.092540792365526130e+02
1.094158859864655682e+02
1.095786725209207617e+02
1.097426252487723843e+02
1.099073662624072654e+02
1.100704516793449699e+02
1.102337070583596557e+02
1.103946039597390012e+02
1.105552520256432416e+02
1.107160582944691924e+02
1.108766547728258729e+02
1.110376465056209554e+02
1.112013947609726614e+02
1.113631546805927997e+02
1.115281376613827433e+02
1.116904811538406790e+02
1.118513338400599650e+02
1.120139928428736482e+02
1.121744987088449506e+02
1.123316422306987619e+02
1.124911447359531991e+02
1.126520427603764318e+02
1.128091951823502654e+02
1.129664734563782531e+02
1.131232158575772644e+02
1.132765565567092665e+02
1.134321148981918412e+02
1.135876351480112874e+02
1.137414155757609961e+02
1.138906248884953669e+02
1.140406347184705709e+02
1.141861103375600948e+02
1.143337356893901671e+02
1.144794277007905094e+02
1.146276983346893559e+02
1.147754488538362949e+02
1.149216575934210454e+02
1.150634218612495800e+02
1.152024413474914013e+02
1.153395105313854003e+02
1.154777049043634491e+02
1.156165500846145164e+02
1.157507555098331267e+02
1.158846857105388324e+02
1.160146748472603235e+02
1.161430221651251600e+02
1.162691715120059683e+02
1.163939400598199683e+02
1.165197463846200634e+02
1.166464091475598224e+02
1.167683630111632311e+02
1.168877657911556440e+02
1.170035347146482536e+02
1.171173616230653067e+02
1.172288838295908704e+02
1.173400292987761873e+02
1.174515709613396837e+02
1.175597129047900467e+02
1.176678074002803527e+02
1.177724506517902370e+02
1.178767907008387823e+02
1.179765976255552147e+02
1.180738934918629610e+02
1.181706762779561899e+02
1.182642094256012655e+02
1.183572043420810189e+02
1.184460887702009444e+02
1.185345034487064311e+02
1.186184026526960196e+02
1.187006542971611793e+02
1.187812431298653735e+02
1.188595033870164315e+02
1.189346623855651330e+02
1.190073978588320074e+02
1.190763223876848258e+02
1.191442440613887754e+02
1.192094736640293746e+02
1.192734425197446200e+02
1.193346234148232838e+02
1.193933617272312659e+02
1.194477649651199584e+02
1.195011791380802890e+02
1.195509599440767801e+02
1.195972366983604758e+02
1.196414209404735942e+02
1.196838382282278417e+02
1.197228851935574880e+02
1.197606790669276506e+02
1.197948967339054178e+02
1.198266788922637147e+02
1.198552162138511648e+02
1.198806839040944681e+02
1.199042185423059550e+02
1.199251056630473897e+02
1.199436553753374426e+02
1.199597494236040092e+02
1.199731420805546094e+02
1.199836813195598495e+02
1.199915822411765021e+02
1.199968982640403539e+02
1.199996166145495948e+02
1.199997252723108261e+02
1.199970906788094709e+02
1.199918153549665476e+02
1.199837382435766386e+02
1.199732208006546728e+02
1.199596892475819629e+02
1.199436023239240399e+02
1.199249372112391256e+02
1.199039047183872384e+02
1.198804068805144141e+02
1.198535284190975148e+02
1.198243943662499191e+02
1.197920709612581049e+02
1.197564899541206529e+02
1.197192248119701787e+02
1.196794005824884692e+02
1.196375976263238954e+02
1.195922656670287125e+02
1.195445783147127798e+02
1.194951126266590506e+02
1.194421881717225773e+02
1.193863687462361298e+02
1.193286064844377137e+02
1.192681256592002512e+02
1.192050334460466701e+02
1.191401599826709230e+02
1.190734893686436635e+02
1.190049589853612702e+02
1.189345197453593812e+02
1.188613909984570682e+02
1.187840783060874514e+02
1.187031682651457629e+02
1.186200812712000925e+02
1.185347079943228010e+02
1.184484747423974227e+02
1.183593952156617490e+02
1.182685508305418693e+02
1.181733303512107796e+02
1.180792146068605746e+02
1.179794607332416945e+02
1.178794627179174768e+02
1.177788597662271286e+02
1.176766621760992138e+02
1.175723467755615843e+02
1.174666390558562199e+02
1.173584716544755366e+02
1.172491650670215222e+02
1.171360312934680508e+02
1.170218178520098036e+02
1.169083052998864503e+02
1.167878622492815879e+02
1.166673134111305927e+02
1.165441630962214248e+02
1.164210228724453202e+02
1.162966873000993644e+02
1.161706467012285202e+02
1.160437856795053335e+02
1.159159120156406004e+02
1.157830988564365953e+02
1.156484877146548911e+02
1.155132087584402569e+02
1.153754564433825749e+02
1.152359352764480604e+02
1.150930438122323380e+02
1.149517564967991774e+02
1.148096542010299856e+02
1.146677449260102861e+02
1.145214196019706208e+02
1.143773343245908762e+02
1.142326968540879761e+02
1.140876286948424507e+02
1.139427345144169834e+02
1.137930975109743201e+02
1.136416776863243001e+02
1.134890391129615352e+02
1.133348196148051272e+02
1.131802904607300491e+02
1.130260339831680767e+02
1.128665205514706997e+02
1.127053979226461138e+02
1.125473007207654916e+02
1.123895524554739751e+02
1.122310366319346429e+02
1.120730365194733480e+02
1.119133321955329166e+02
1.117513262563779506e+02
1.115860374915519344e+02
1.114235800052588274e+02
1.112609937003926461e+02
1.110952090774150349e+02
1.109315146037174884e+02
1.107679204236536208e+02
1.106016220732982873e+02
1.104399546380059149e+02
1.102785492586498037e+02
1.101166817579966732e+02
1.099551012522455693e+02
1.097940566672848917e+02
1.096277211967173031e+02
1.094617760167915321e+02
1.092947301212512059e+02
1.091277653894065907e+02
1.089607950282357365e+02
1.087972548925852863e+02
1.086314851496183564e+02
1.084652125765648663e+02
1.082994413598319028e+02
1.081357394998531731e+02
1.079710339227340796e+02
1.078082538667584203e+02
1.076499749946162297e+02
1.074928186283523246e+02
1.073367390388011842e+02
1.071821653532186644e+02
1.070296098172580201e+02
1.068776750113747624e+02
1.067211733441144332e+02
1.065669902430534677e+02
1.064113441128984192e+02
1.062557644629440006e+02
1.061013339522264260e+02
1.059482771055048715e+02
1.057989765389853574e+02
1.056524665442751001e+02
1.055072348831191960e+02
1.053633349283004890e+02
1.052190820340991309e+02
1.050798421206854556e+02
1.049384048554727968e+02
1.047977838185713608e+02
1.046562343496088090e+02
1.045206433619368624e+02
1.043835540275985778e+02
1.042504014548358100e+02
1.041146893351543383e+02
